image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings,fold
train/images/santa-rosa-wildfire_00000085_pre_disaster.png,train/masks/santa-rosa-wildfire_00000085_pre_disaster.png,train,santa-rosa-wildfire_00000085_pre_disaster,santa-rosa-wildfire,85,pre,7969,0,0,0,5,0,0,0,4
train/images/socal-fire_00000085_pre_disaster.png,train/masks/socal-fire_00000085_pre_disaster.png,train,socal-fire_00000085_pre_disaster,socal-fire,85,pre,0,0,0,0,0,0,0,0,4
train/images/socal-fire_00000086_pre_disaster.png,train/masks/socal-fire_00000086_pre_disaster.png,train,socal-fire_00000086_pre_disaster,socal-fire,86,pre,0,0,0,0,0,0,0,0,2
train/images/santa-rosa-wildfire_00000086_pre_disaster.png,train/masks/santa-rosa-wildfire_00000086_pre_disaster.png,train,santa-rosa-wildfire_00000086_pre_disaster,santa-rosa-wildfire,86,pre,121934,0,0,0,43,0,0,0,3
train/images/santa-rosa-wildfire_00000087_pre_disaster.png,train/masks/santa-rosa-wildfire_00000087_pre_disaster.png,train,santa-rosa-wildfire_00000087_pre_disaster,santa-rosa-wildfire,87,pre,0,0,0,0,0,0,0,0,1
train/images/hurricane-florence_00000087_pre_disaster.png,train/masks/hurricane-florence_00000087_pre_disaster.png,train,hurricane-florence_00000087_pre_disaster,hurricane-florence,87,pre,94378,0,0,0,54,0,0,0,0
train/images/midwest-flooding_00000088_pre_disaster.png,train/masks/midwest-flooding_00000088_pre_disaster.png,train,midwest-flooding_00000088_pre_disaster,midwest-flooding,88,pre,178,0,0,0,1,0,0,0,0
train/images/santa-rosa-wildfire_00000089_pre_disaster.png,train/masks/santa-rosa-wildfire_00000089_pre_disaster.png,train,santa-rosa-wildfire_00000089_pre_disaster,santa-rosa-wildfire,89,pre,248610,0,0,0,190,0,0,0,2
train/images/hurricane-michael_00000089_pre_disaster.png,train/masks/hurricane-michael_00000089_pre_disaster.png,train,hurricane-michael_00000089_pre_disaster,hurricane-michael,89,pre,17265,0,0,0,19,0,0,0,2
train/images/mexico-earthquake_00000090_pre_disaster.png,train/masks/mexico-earthquake_00000090_pre_disaster.png,train,mexico-earthquake_00000090_pre_disaster,mexico-earthquake,90,pre,366394,0,0,0,64,0,0,0,1
train/images/midwest-flooding_00000090_pre_disaster.png,train/masks/midwest-flooding_00000090_pre_disaster.png,train,midwest-flooding_00000090_pre_disaster,midwest-flooding,90,pre,0,0,0,0,0,0,0,0,0
train/images/palu-tsunami_00000091_pre_disaster.png,train/masks/palu-tsunami_00000091_pre_disaster.png,train,palu-tsunami_00000091_pre_disaster,palu-tsunami,91,pre,424914,0,0,0,121,0,0,0,0
train/images/hurricane-michael_00000091_pre_disaster.png,train/masks/hurricane-michael_00000091_pre_disaster.png,train,hurricane-michael_00000091_pre_disaster,hurricane-michael,91,pre,706,0,0,0,3,0,0,0,2
train/images/midwest-flooding_00000092_pre_disaster.png,train/masks/midwest-flooding_00000092_pre_disaster.png,train,midwest-flooding_00000092_pre_disaster,midwest-flooding,92,pre,2295,0,0,0,4,0,0,0,2
train/images/hurricane-florence_00000092_pre_disaster.png,train/masks/hurricane-florence_00000092_pre_disaster.png,train,hurricane-florence_00000092_pre_disaster,hurricane-florence,92,pre,4108,0,0,0,11,0,0,0,3
train/images/hurricane-harvey_00000093_pre_disaster.png,train/masks/hurricane-harvey_00000093_pre_disaster.png,train,hurricane-harvey_00000093_pre_disaster,hurricane-harvey,93,pre,0,0,0,0,0,0,0,0,3
train/images/palu-tsunami_00000094_pre_disaster.png,train/masks/palu-tsunami_00000094_pre_disaster.png,train,palu-tsunami_00000094_pre_disaster,palu-tsunami,94,pre,526532,0,0,0,127,0,0,0,4
train/images/mexico-earthquake_00000094_pre_disaster.png,train/masks/mexico-earthquake_00000094_pre_disaster.png,train,mexico-earthquake_00000094_pre_disaster,mexico-earthquake,94,pre,672794,0,0,0,98,0,0,0,0
train/images/hurricane-michael_00000095_pre_disaster.png,train/masks/hurricane-michael_00000095_pre_disaster.png,train,hurricane-michael_00000095_pre_disaster,hurricane-michael,95,pre,93761,0,0,0,80,0,0,0,1
train/images/mexico-earthquake_00000095_pre_disaster.png,train/masks/mexico-earthquake_00000095_pre_disaster.png,train,mexico-earthquake_00000095_pre_disaster,mexico-earthquake,95,pre,157740,0,0,0,31,0,0,0,1
train/images/hurricane-florence_00000095_pre_disaster.png,train/masks/hurricane-florence_00000095_pre_disaster.png,train,hurricane-florence_00000095_pre_disaster,hurricane-florence,95,pre,27479,0,0,0,39,0,0,0,1
train/images/hurricane-harvey_00000096_pre_disaster.png,train/masks/hurricane-harvey_00000096_pre_disaster.png,train,hurricane-harvey_00000096_pre_disaster,hurricane-harvey,96,pre,380826,0,0,0,122,0,0,0,2
train/images/palu-tsunami_00000096_pre_disaster.png,train/masks/palu-tsunami_00000096_pre_disaster.png,train,palu-tsunami_00000096_pre_disaster,palu-tsunami,96,pre,96040,0,0,0,59,0,0,0,0
train/images/hurricane-matthew_00000096_pre_disaster.png,train/masks/hurricane-matthew_00000096_pre_disaster.png,train,hurricane-matthew_00000096_pre_disaster,hurricane-matthew,96,pre,0,0,0,0,0,0,0,0,1
train/images/hurricane-harvey_00000097_pre_disaster.png,train/masks/hurricane-harvey_00000097_pre_disaster.png,train,hurricane-harvey_00000097_pre_disaster,hurricane-harvey,97,pre,18757,0,0,0,7,0,0,0,3
train/images/socal-fire_00000098_pre_disaster.png,train/masks/socal-fire_00000098_pre_disaster.png,train,socal-fire_00000098_pre_disaster,socal-fire,98,pre,25114,0,0,0,16,0,0,0,0
train/images/santa-rosa-wildfire_00000099_pre_disaster.png,train/masks/santa-rosa-wildfire_00000099_pre_disaster.png,train,santa-rosa-wildfire_00000099_pre_disaster,santa-rosa-wildfire,99,pre,10019,0,0,0,7,0,0,0,3
train/images/santa-rosa-wildfire_00000100_pre_disaster.png,train/masks/santa-rosa-wildfire_00000100_pre_disaster.png,train,santa-rosa-wildfire_00000100_pre_disaster,santa-rosa-wildfire,100,pre,18368,0,0,0,10,0,0,0,2
train/images/hurricane-matthew_00000101_pre_disaster.png,train/masks/hurricane-matthew_00000101_pre_disaster.png,train,hurricane-matthew_00000101_pre_disaster,hurricane-matthew,101,pre,5439,0,0,0,18,0,0,0,0
train/images/santa-rosa-wildfire_00000102_pre_disaster.png,train/masks/santa-rosa-wildfire_00000102_pre_disaster.png,train,santa-rosa-wildfire_00000102_pre_disaster,santa-rosa-wildfire,102,pre,7534,0,0,0,6,0,0,0,4
train/images/hurricane-harvey_00000103_pre_disaster.png,train/masks/hurricane-harvey_00000103_pre_disaster.png,train,hurricane-harvey_00000103_pre_disaster,hurricane-harvey,103,pre,2155,0,0,0,3,0,0,0,0
train/images/midwest-flooding_00000104_pre_disaster.png,train/masks/midwest-flooding_00000104_pre_disaster.png,train,midwest-flooding_00000104_pre_disaster,midwest-flooding,104,pre,0,0,0,0,0,0,0,0,3
train/images/socal-fire_00000104_pre_disaster.png,train/masks/socal-fire_00000104_pre_disaster.png,train,socal-fire_00000104_pre_disaster,socal-fire,104,pre,0,0,0,0,0,0,0,0,1
train/images/hurricane-harvey_00000105_pre_disaster.png,train/masks/hurricane-harvey_00000105_pre_disaster.png,train,hurricane-harvey_00000105_pre_disaster,hurricane-harvey,105,pre,191995,0,0,0,141,0,0,0,4
train/images/hurricane-michael_00000105_pre_disaster.png,train/masks/hurricane-michael_00000105_pre_disaster.png,train,hurricane-michael_00000105_pre_disaster,hurricane-michael,105,pre,119187,0,0,0,8,0,0,0,3
train/images/hurricane-matthew_00000105_pre_disaster.png,train/masks/hurricane-matthew_00000105_pre_disaster.png,train,hurricane-matthew_00000105_pre_disaster,hurricane-matthew,105,pre,153326,0,0,0,71,0,0,0,3
train/images/midwest-flooding_00000105_pre_disaster.png,train/masks/midwest-flooding_00000105_pre_disaster.png,train,midwest-flooding_00000105_pre_disaster,midwest-flooding,105,pre,0,0,0,0,0,0,0,0,4
train/images/hurricane-michael_00000106_pre_disaster.png,train/masks/hurricane-michael_00000106_pre_disaster.png,train,hurricane-michael_00000106_pre_disaster,hurricane-michael,106,pre,0,0,0,0,0,0,0,0,3
train/images/mexico-earthquake_00000106_pre_disaster.png,train/masks/mexico-earthquake_00000106_pre_disaster.png,train,mexico-earthquake_00000106_pre_disaster,mexico-earthquake,106,pre,37744,0,0,0,10,0,0,0,0
train/images/hurricane-michael_00000107_pre_disaster.png,train/masks/hurricane-michael_00000107_pre_disaster.png,train,hurricane-michael_00000107_pre_disaster,hurricane-michael,107,pre,51238,0,0,0,39,0,0,0,2
train/images/hurricane-matthew_00000108_pre_disaster.png,train/masks/hurricane-matthew_00000108_pre_disaster.png,train,hurricane-matthew_00000108_pre_disaster,hurricane-matthew,108,pre,52666,0,0,0,79,0,0,0,2
train/images/mexico-earthquake_00000109_pre_disaster.png,train/masks/mexico-earthquake_00000109_pre_disaster.png,train,mexico-earthquake_00000109_pre_disaster,mexico-earthquake,109,pre,343455,0,0,0,21,0,0,0,4
train/images/hurricane-matthew_00000111_pre_disaster.png,train/masks/hurricane-matthew_00000111_pre_disaster.png,train,hurricane-matthew_00000111_pre_disaster,hurricane-matthew,111,pre,4584,0,0,0,18,0,0,0,3
train/images/midwest-flooding_00000112_pre_disaster.png,train/masks/midwest-flooding_00000112_pre_disaster.png,train,midwest-flooding_00000112_pre_disaster,midwest-flooding,112,pre,4522,0,0,0,6,0,0,0,4
train/images/hurricane-matthew_00000112_pre_disaster.png,train/masks/hurricane-matthew_00000112_pre_disaster.png,train,hurricane-matthew_00000112_pre_disaster,hurricane-matthew,112,pre,7434,0,0,0,30,0,0,0,0
train/images/hurricane-florence_00000112_pre_disaster.png,train/masks/hurricane-florence_00000112_pre_disaster.png,train,hurricane-florence_00000112_pre_disaster,hurricane-florence,112,pre,0,0,0,0,0,0,0,0,3
train/images/hurricane-harvey_00000112_pre_disaster.png,train/masks/hurricane-harvey_00000112_pre_disaster.png,train,hurricane-harvey_00000112_pre_disaster,hurricane-harvey,112,pre,277564,0,0,0,201,0,0,0,1
train/images/santa-rosa-wildfire_00000113_pre_disaster.png,train/masks/santa-rosa-wildfire_00000113_pre_disaster.png,train,santa-rosa-wildfire_00000113_pre_disaster,santa-rosa-wildfire,113,pre,139481,0,0,0,37,0,0,0,4
train/images/hurricane-florence_00000113_pre_disaster.png,train/masks/hurricane-florence_00000113_pre_disaster.png,train,hurricane-florence_00000113_pre_disaster,hurricane-florence,113,pre,12428,0,0,0,25,0,0,0,0
train/images/hurricane-michael_00000113_pre_disaster.png,train/masks/hurricane-michael_00000113_pre_disaster.png,train,hurricane-michael_00000113_pre_disaster,hurricane-michael,113,pre,72803,0,0,0,36,0,0,0,2
train/images/palu-tsunami_00000113_pre_disaster.png,train/masks/palu-tsunami_00000113_pre_disaster.png,train,palu-tsunami_00000113_pre_disaster,palu-tsunami,113,pre,250170,0,0,0,215,0,0,0,3
train/images/mexico-earthquake_00000113_pre_disaster.png,train/masks/mexico-earthquake_00000113_pre_disaster.png,train,mexico-earthquake_00000113_pre_disaster,mexico-earthquake,113,pre,166254,0,0,0,39,0,0,0,2
train/images/hurricane-matthew_00000113_pre_disaster.png,train/masks/hurricane-matthew_00000113_pre_disaster.png,train,hurricane-matthew_00000113_pre_disaster,hurricane-matthew,113,pre,5042,0,0,0,15,0,0,0,1
train/images/hurricane-matthew_00000114_pre_disaster.png,train/masks/hurricane-matthew_00000114_pre_disaster.png,train,hurricane-matthew_00000114_pre_disaster,hurricane-matthew,114,pre,5429,0,0,0,27,0,0,0,4
train/images/palu-tsunami_00000114_pre_disaster.png,train/masks/palu-tsunami_00000114_pre_disaster.png,train,palu-tsunami_00000114_pre_disaster,palu-tsunami,114,pre,398278,0,0,0,218,0,0,0,0
train/images/hurricane-matthew_00000115_pre_disaster.png,train/masks/hurricane-matthew_00000115_pre_disaster.png,train,hurricane-matthew_00000115_pre_disaster,hurricane-matthew,115,pre,621,0,0,0,3,0,0,0,3
train/images/midwest-flooding_00000116_pre_disaster.png,train/masks/midwest-flooding_00000116_pre_disaster.png,train,midwest-flooding_00000116_pre_disaster,midwest-flooding,116,pre,56,0,0,0,1,0,0,0,3
train/images/hurricane-florence_00000116_pre_disaster.png,train/masks/hurricane-florence_00000116_pre_disaster.png,train,hurricane-florence_00000116_pre_disaster,hurricane-florence,116,pre,2055,0,0,0,2,0,0,0,1
train/images/hurricane-michael_00000116_pre_disaster.png,train/masks/hurricane-michael_00000116_pre_disaster.png,train,hurricane-michael_00000116_pre_disaster,hurricane-michael,116,pre,1063,0,0,0,4,0,0,0,4
train/images/hurricane-florence_00000117_pre_disaster.png,train/masks/hurricane-florence_00000117_pre_disaster.png,train,hurricane-florence_00000117_pre_disaster,hurricane-florence,117,pre,6189,0,0,0,8,0,0,0,0
train/images/mexico-earthquake_00000117_pre_disaster.png,train/masks/mexico-earthquake_00000117_pre_disaster.png,train,mexico-earthquake_00000117_pre_disaster,mexico-earthquake,117,pre,503003,0,0,0,405,0,0,0,4
train/images/palu-tsunami_00000117_pre_disaster.png,train/masks/palu-tsunami_00000117_pre_disaster.png,train,palu-tsunami_00000117_pre_disaster,palu-tsunami,117,pre,332228,0,0,0,82,0,0,0,0
train/images/hurricane-matthew_00000118_pre_disaster.png,train/masks/hurricane-matthew_00000118_pre_disaster.png,train,hurricane-matthew_00000118_pre_disaster,hurricane-matthew,118,pre,7136,0,0,0,32,0,0,0,2
train/images/hurricane-florence_00000119_pre_disaster.png,train/masks/hurricane-florence_00000119_pre_disaster.png,train,hurricane-florence_00000119_pre_disaster,hurricane-florence,119,pre,4753,0,0,0,10,0,0,0,2
train/images/hurricane-harvey_00000120_pre_disaster.png,train/masks/hurricane-harvey_00000120_pre_disaster.png,train,hurricane-harvey_00000120_pre_disaster,hurricane-harvey,120,pre,47401,0,0,0,46,0,0,0,0
train/images/palu-tsunami_00000120_pre_disaster.png,train/masks/palu-tsunami_00000120_pre_disaster.png,train,palu-tsunami_00000120_pre_disaster,palu-tsunami,120,pre,433707,0,0,0,149,0,0,0,2
train/images/mexico-earthquake_00000121_pre_disaster.png,train/masks/mexico-earthquake_00000121_pre_disaster.png,train,mexico-earthquake_00000121_pre_disaster,mexico-earthquake,121,pre,460628,0,0,0,142,0,0,0,2
train/images/hurricane-matthew_00000121_pre_disaster.png,train/masks/hurricane-matthew_00000121_pre_disaster.png,train,hurricane-matthew_00000121_pre_disaster,hurricane-matthew,121,pre,179,0,0,0,1,0,0,0,2
train/images/hurricane-michael_00000121_pre_disaster.png,train/masks/hurricane-michael_00000121_pre_disaster.png,train,hurricane-michael_00000121_pre_disaster,hurricane-michael,121,pre,119735,0,0,0,148,0,0,0,3
train/images/hurricane-harvey_00000122_pre_disaster.png,train/masks/hurricane-harvey_00000122_pre_disaster.png,train,hurricane-harvey_00000122_pre_disaster,hurricane-harvey,122,pre,288909,0,0,0,207,0,0,0,0
train/images/hurricane-matthew_00000122_pre_disaster.png,train/masks/hurricane-matthew_00000122_pre_disaster.png,train,hurricane-matthew_00000122_pre_disaster,hurricane-matthew,122,pre,5030,0,0,0,10,0,0,0,2
train/images/midwest-flooding_00000122_pre_disaster.png,train/masks/midwest-flooding_00000122_pre_disaster.png,train,midwest-flooding_00000122_pre_disaster,midwest-flooding,122,pre,8682,0,0,0,12,0,0,0,1
train/images/hurricane-michael_00000123_pre_disaster.png,train/masks/hurricane-michael_00000123_pre_disaster.png,train,hurricane-michael_00000123_pre_disaster,hurricane-michael,123,pre,146824,0,0,0,65,0,0,0,4
train/images/santa-rosa-wildfire_00000123_pre_disaster.png,train/masks/santa-rosa-wildfire_00000123_pre_disaster.png,train,santa-rosa-wildfire_00000123_pre_disaster,santa-rosa-wildfire,123,pre,116570,0,0,0,135,0,0,0,1
train/images/mexico-earthquake_00000124_pre_disaster.png,train/masks/mexico-earthquake_00000124_pre_disaster.png,train,mexico-earthquake_00000124_pre_disaster,mexico-earthquake,124,pre,394632,0,0,0,131,0,0,0,4
train/images/palu-tsunami_00000124_pre_disaster.png,train/masks/palu-tsunami_00000124_pre_disaster.png,train,palu-tsunami_00000124_pre_disaster,palu-tsunami,124,pre,88109,0,0,0,48,0,0,0,3
train/images/socal-fire_00000125_pre_disaster.png,train/masks/socal-fire_00000125_pre_disaster.png,train,socal-fire_00000125_pre_disaster,socal-fire,125,pre,0,0,0,0,0,0,0,0,1
train/images/hurricane-florence_00000125_pre_disaster.png,train/masks/hurricane-florence_00000125_pre_disaster.png,train,hurricane-florence_00000125_pre_disaster,hurricane-florence,125,pre,1186,0,0,0,3,0,0,0,2
train/images/hurricane-harvey_00000127_pre_disaster.png,train/masks/hurricane-harvey_00000127_pre_disaster.png,train,hurricane-harvey_00000127_pre_disaster,hurricane-harvey,127,pre,261676,0,0,0,50,0,0,0,0
train/images/palu-tsunami_00000127_pre_disaster.png,train/masks/palu-tsunami_00000127_pre_disaster.png,train,palu-tsunami_00000127_pre_disaster,palu-tsunami,127,pre,17552,0,0,0,17,0,0,0,3
train/images/hurricane-florence_00000127_pre_disaster.png,train/masks/hurricane-florence_00000127_pre_disaster.png,train,hurricane-florence_00000127_pre_disaster,hurricane-florence,127,pre,2364,0,0,0,4,0,0,0,4
train/images/hurricane-florence_00000128_pre_disaster.png,train/masks/hurricane-florence_00000128_pre_disaster.png,train,hurricane-florence_00000128_pre_disaster,hurricane-florence,128,pre,47,0,0,0,1,0,0,0,4
train/images/midwest-flooding_00000128_pre_disaster.png,train/masks/midwest-flooding_00000128_pre_disaster.png,train,midwest-flooding_00000128_pre_disaster,midwest-flooding,128,pre,5565,0,0,0,9,0,0,0,2
train/images/hurricane-michael_00000128_pre_disaster.png,train/masks/hurricane-michael_00000128_pre_disaster.png,train,hurricane-michael_00000128_pre_disaster,hurricane-michael,128,pre,154259,0,0,0,86,0,0,0,0
train/images/hurricane-michael_00000129_pre_disaster.png,train/masks/hurricane-michael_00000129_pre_disaster.png,train,hurricane-michael_00000129_pre_disaster,hurricane-michael,129,pre,87753,0,0,0,104,0,0,0,3
train/images/palu-tsunami_00000129_pre_disaster.png,train/masks/palu-tsunami_00000129_pre_disaster.png,train,palu-tsunami_00000129_pre_disaster,palu-tsunami,129,pre,4428,0,0,0,8,0,0,0,3
train/images/hurricane-florence_00000129_pre_disaster.png,train/masks/hurricane-florence_00000129_pre_disaster.png,train,hurricane-florence_00000129_pre_disaster,hurricane-florence,129,pre,1317,0,0,0,4,0,0,0,4
train/images/socal-fire_00000129_pre_disaster.png,train/masks/socal-fire_00000129_pre_disaster.png,train,socal-fire_00000129_pre_disaster,socal-fire,129,pre,10619,0,0,0,12,0,0,0,1
train/images/hurricane-florence_00000131_pre_disaster.png,train/masks/hurricane-florence_00000131_pre_disaster.png,train,hurricane-florence_00000131_pre_disaster,hurricane-florence,131,pre,998,0,0,0,4,0,0,0,3
train/images/hurricane-harvey_00000131_pre_disaster.png,train/masks/hurricane-harvey_00000131_pre_disaster.png,train,hurricane-harvey_00000131_pre_disaster,hurricane-harvey,131,pre,291352,0,0,0,246,0,0,0,3
train/images/mexico-earthquake_00000131_pre_disaster.png,train/masks/mexico-earthquake_00000131_pre_disaster.png,train,mexico-earthquake_00000131_pre_disaster,mexico-earthquake,131,pre,238822,0,0,0,193,0,0,0,2
train/images/hurricane-harvey_00000133_pre_disaster.png,train/masks/hurricane-harvey_00000133_pre_disaster.png,train,hurricane-harvey_00000133_pre_disaster,hurricane-harvey,133,pre,12188,0,0,0,9,0,0,0,0
