image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings
train/images/hurricane-florence_00000276_post_disaster.png,train/masks/hurricane-florence_00000276_post_disaster.png,train,hurricane-florence_00000276_post_disaster,hurricane-florence,00000276,post,0,0,2880,0,0,0,4,0
train/images/hurricane-florence_00000276_pre_disaster.png,train/masks/hurricane-florence_00000276_pre_disaster.png,train,hurricane-florence_00000276_pre_disaster,hurricane-florence,00000276,pre,2914,0,0,0,4,0,0,0
train/images/hurricane-florence_00000286_post_disaster.png,train/masks/hurricane-florence_00000286_post_disaster.png,train,hurricane-florence_00000286_post_disaster,hurricane-florence,00000286,post,10736,0,0,0,17,0,0,0
train/images/hurricane-florence_00000286_pre_disaster.png,train/masks/hurricane-florence_00000286_pre_disaster.png,train,hurricane-florence_00000286_pre_disaster,hurricane-florence,00000286,pre,10752,0,0,0,17,0,0,0
train/images/hurricane-florence_00000288_post_disaster.png,train/masks/hurricane-florence_00000288_post_disaster.png,train,hurricane-florence_00000288_post_disaster,hurricane-florence,00000288,post,8221,0,0,0,12,0,0,0
train/images/hurricane-florence_00000288_pre_disaster.png,train/masks/hurricane-florence_00000288_pre_disaster.png,train,hurricane-florence_00000288_pre_disaster,hurricane-florence,00000288,pre,8221,0,0,0,12,0,0,0
train/images/hurricane-florence_00000292_post_disaster.png,train/masks/hurricane-florence_00000292_post_disaster.png,train,hurricane-florence_00000292_post_disaster,hurricane-florence,00000292,post,5145,0,0,0,11,0,0,0
train/images/hurricane-florence_00000292_pre_disaster.png,train/masks/hurricane-florence_00000292_pre_disaster.png,train,hurricane-florence_00000292_pre_disaster,hurricane-florence,00000292,pre,5145,0,0,0,11,0,0,0
train/images/hurricane-florence_00000294_post_disaster.png,train/masks/hurricane-florence_00000294_post_disaster.png,train,hurricane-florence_00000294_post_disaster,hurricane-florence,00000294,post,34366,0,0,0,53,0,0,0
train/images/hurricane-florence_00000294_pre_disaster.png,train/masks/hurricane-florence_00000294_pre_disaster.png,train,hurricane-florence_00000294_pre_disaster,hurricane-florence,00000294,pre,34481,0,0,0,53,0,0,0
train/images/hurricane-florence_00000301_post_disaster.png,train/masks/hurricane-florence_00000301_post_disaster.png,train,hurricane-florence_00000301_post_disaster,hurricane-florence,00000301,post,12848,0,0,0,17,0,0,0
train/images/hurricane-florence_00000301_pre_disaster.png,train/masks/hurricane-florence_00000301_pre_disaster.png,train,hurricane-florence_00000301_pre_disaster,hurricane-florence,00000301,pre,12880,0,0,0,17,0,0,0
train/images/hurricane-florence_00000307_post_disaster.png,train/masks/hurricane-florence_00000307_post_disaster.png,train,hurricane-florence_00000307_post_disaster,hurricane-florence,00000307,post,3129,0,0,588,14,0,0,1
train/images/hurricane-florence_00000307_pre_disaster.png,train/masks/hurricane-florence_00000307_pre_disaster.png,train,hurricane-florence_00000307_pre_disaster,hurricane-florence,00000307,pre,3717,0,0,0,14,0,0,0
train/images/hurricane-florence_00000317_post_disaster.png,train/masks/hurricane-florence_00000317_post_disaster.png,train,hurricane-florence_00000317_post_disaster,hurricane-florence,00000317,post,17370,0,0,0,25,0,0,0
train/images/hurricane-florence_00000317_pre_disaster.png,train/masks/hurricane-florence_00000317_pre_disaster.png,train,hurricane-florence_00000317_pre_disaster,hurricane-florence,00000317,pre,17368,0,0,0,25,0,0,0
train/images/hurricane-florence_00000318_post_disaster.png,train/masks/hurricane-florence_00000318_post_disaster.png,train,hurricane-florence_00000318_post_disaster,hurricane-florence,00000318,post,12598,3613,0,0,23,3,0,0
train/images/hurricane-florence_00000318_pre_disaster.png,train/masks/hurricane-florence_00000318_pre_disaster.png,train,hurricane-florence_00000318_pre_disaster,hurricane-florence,00000318,pre,16206,0,0,0,26,0,0,0
train/images/hurricane-florence_00000321_post_disaster.png,train/masks/hurricane-florence_00000321_post_disaster.png,train,hurricane-florence_00000321_post_disaster,hurricane-florence,00000321,post,13400,994,0,0,20,2,0,0
train/images/hurricane-florence_00000321_pre_disaster.png,train/masks/hurricane-florence_00000321_pre_disaster.png,train,hurricane-florence_00000321_pre_disaster,hurricane-florence,00000321,pre,14394,0,0,0,22,0,0,0
train/images/hurricane-florence_00000323_post_disaster.png,train/masks/hurricane-florence_00000323_post_disaster.png,train,hurricane-florence_00000323_post_disaster,hurricane-florence,00000323,post,0,0,719,0,0,0,2,0
train/images/hurricane-florence_00000323_pre_disaster.png,train/masks/hurricane-florence_00000323_pre_disaster.png,train,hurricane-florence_00000323_pre_disaster,hurricane-florence,00000323,pre,719,0,0,0,2,0,0,0
train/images/hurricane-florence_00000326_post_disaster.png,train/masks/hurricane-florence_00000326_post_disaster.png,train,hurricane-florence_00000326_post_disaster,hurricane-florence,00000326,post,17289,0,0,0,21,0,0,0
train/images/hurricane-florence_00000326_pre_disaster.png,train/masks/hurricane-florence_00000326_pre_disaster.png,train,hurricane-florence_00000326_pre_disaster,hurricane-florence,00000326,pre,17289,0,0,0,21,0,0,0
train/images/hurricane-florence_00000342_post_disaster.png,train/masks/hurricane-florence_00000342_post_disaster.png,train,hurricane-florence_00000342_post_disaster,hurricane-florence,00000342,post,4512,0,0,0,8,0,0,0
train/images/hurricane-florence_00000342_pre_disaster.png,train/masks/hurricane-florence_00000342_pre_disaster.png,train,hurricane-florence_00000342_pre_disaster,hurricane-florence,00000342,pre,4520,0,0,0,8,0,0,0
train/images/hurricane-florence_00000343_post_disaster.png,train/masks/hurricane-florence_00000343_post_disaster.png,train,hurricane-florence_00000343_post_disaster,hurricane-florence,00000343,post,4228,0,0,0,6,0,0,0
train/images/hurricane-florence_00000343_pre_disaster.png,train/masks/hurricane-florence_00000343_pre_disaster.png,train,hurricane-florence_00000343_pre_disaster,hurricane-florence,00000343,pre,4228,0,0,0,6,0,0,0
train/images/hurricane-florence_00000363_post_disaster.png,train/masks/hurricane-florence_00000363_post_disaster.png,train,hurricane-florence_00000363_post_disaster,hurricane-florence,00000363,post,5659,0,0,0,5,0,0,0
train/images/hurricane-florence_00000363_pre_disaster.png,train/masks/hurricane-florence_00000363_pre_disaster.png,train,hurricane-florence_00000363_pre_disaster,hurricane-florence,00000363,pre,5659,0,0,0,5,0,0,0
train/images/hurricane-florence_00000364_post_disaster.png,train/masks/hurricane-florence_00000364_post_disaster.png,train,hurricane-florence_00000364_post_disaster,hurricane-florence,00000364,post,131902,15544,0,0,65,1,0,0
train/images/hurricane-florence_00000364_pre_disaster.png,train/masks/hurricane-florence_00000364_pre_disaster.png,train,hurricane-florence_00000364_pre_disaster,hurricane-florence,00000364,pre,147483,0,0,0,66,0,0,0
train/images/hurricane-florence_00000375_post_disaster.png,train/masks/hurricane-florence_00000375_post_disaster.png,train,hurricane-florence_00000375_post_disaster,hurricane-florence,00000375,post,266,6527,0,0,2,3,0,0
train/images/hurricane-florence_00000375_pre_disaster.png,train/masks/hurricane-florence_00000375_pre_disaster.png,train,hurricane-florence_00000375_pre_disaster,hurricane-florence,00000375,pre,6793,0,0,0,3,0,0,0
train/images/hurricane-florence_00000377_post_disaster.png,train/masks/hurricane-florence_00000377_post_disaster.png,train,hurricane-florence_00000377_post_disaster,hurricane-florence,00000377,post,66681,4231,0,0,77,4,0,0
train/images/hurricane-florence_00000377_pre_disaster.png,train/masks/hurricane-florence_00000377_pre_disaster.png,train,hurricane-florence_00000377_pre_disaster,hurricane-florence,00000377,pre,70957,0,0,0,81,0,0,0
train/images/hurricane-florence_00000378_post_disaster.png,train/masks/hurricane-florence_00000378_post_disaster.png,train,hurricane-florence_00000378_post_disaster,hurricane-florence,00000378,post,0,0,4093,0,0,0,4,0
train/images/hurricane-florence_00000378_pre_disaster.png,train/masks/hurricane-florence_00000378_pre_disaster.png,train,hurricane-florence_00000378_pre_disaster,hurricane-florence,00000378,pre,4093,0,0,0,4,0,0,0
train/images/hurricane-florence_00000384_post_disaster.png,train/masks/hurricane-florence_00000384_post_disaster.png,train,hurricane-florence_00000384_post_disaster,hurricane-florence,00000384,post,0,0,32484,0,0,0,41,0
train/images/hurricane-florence_00000384_pre_disaster.png,train/masks/hurricane-florence_00000384_pre_disaster.png,train,hurricane-florence_00000384_pre_disaster,hurricane-florence,00000384,pre,32537,0,0,0,41,0,0,0
train/images/hurricane-florence_00000386_post_disaster.png,train/masks/hurricane-florence_00000386_post_disaster.png,train,hurricane-florence_00000386_post_disaster,hurricane-florence,00000386,post,0,0,4709,0,0,0,8,0
train/images/hurricane-florence_00000386_pre_disaster.png,train/masks/hurricane-florence_00000386_pre_disaster.png,train,hurricane-florence_00000386_pre_disaster,hurricane-florence,00000386,pre,4709,0,0,0,8,0,0,0
train/images/hurricane-florence_00000396_post_disaster.png,train/masks/hurricane-florence_00000396_post_disaster.png,train,hurricane-florence_00000396_post_disaster,hurricane-florence,00000396,post,0,0,6133,0,0,0,10,0
train/images/hurricane-florence_00000396_pre_disaster.png,train/masks/hurricane-florence_00000396_pre_disaster.png,train,hurricane-florence_00000396_pre_disaster,hurricane-florence,00000396,pre,6163,0,0,0,10,0,0,0
train/images/hurricane-florence_00000400_post_disaster.png,train/masks/hurricane-florence_00000400_post_disaster.png,train,hurricane-florence_00000400_post_disaster,hurricane-florence,00000400,post,0,0,6737,0,0,0,11,0
train/images/hurricane-florence_00000400_pre_disaster.png,train/masks/hurricane-florence_00000400_pre_disaster.png,train,hurricane-florence_00000400_pre_disaster,hurricane-florence,00000400,pre,6737,0,0,0,11,0,0,0
train/images/hurricane-florence_00000415_post_disaster.png,train/masks/hurricane-florence_00000415_post_disaster.png,train,hurricane-florence_00000415_post_disaster,hurricane-florence,00000415,post,0,0,5142,0,0,0,4,0
train/images/hurricane-florence_00000415_pre_disaster.png,train/masks/hurricane-florence_00000415_pre_disaster.png,train,hurricane-florence_00000415_pre_disaster,hurricane-florence,00000415,pre,5142,0,0,0,4,0,0,0
train/images/hurricane-florence_00000417_post_disaster.png,train/masks/hurricane-florence_00000417_post_disaster.png,train,hurricane-florence_00000417_post_disaster,hurricane-florence,00000417,post,33175,0,0,0,30,0,0,0
train/images/hurricane-florence_00000417_pre_disaster.png,train/masks/hurricane-florence_00000417_pre_disaster.png,train,hurricane-florence_00000417_pre_disaster,hurricane-florence,00000417,pre,33292,0,0,0,30,0,0,0
train/images/hurricane-florence_00000421_post_disaster.png,train/masks/hurricane-florence_00000421_post_disaster.png,train,hurricane-florence_00000421_post_disaster,hurricane-florence,00000421,post,42459,0,0,0,21,0,0,0
train/images/hurricane-florence_00000421_pre_disaster.png,train/masks/hurricane-florence_00000421_pre_disaster.png,train,hurricane-florence_00000421_pre_disaster,hurricane-florence,00000421,pre,42459,0,0,0,21,0,0,0
train/images/hurricane-florence_00000434_post_disaster.png,train/masks/hurricane-florence_00000434_post_disaster.png,train,hurricane-florence_00000434_post_disaster,hurricane-florence,00000434,post,0,1545,486,0,0,1,1,0
train/images/hurricane-florence_00000434_pre_disaster.png,train/masks/hurricane-florence_00000434_pre_disaster.png,train,hurricane-florence_00000434_pre_disaster,hurricane-florence,00000434,pre,2031,0,0,0,2,0,0,0
train/images/hurricane-florence_00000448_post_disaster.png,train/masks/hurricane-florence_00000448_post_disaster.png,train,hurricane-florence_00000448_post_disaster,hurricane-florence,00000448,post,0,0,8842,0,0,0,14,0
train/images/hurricane-florence_00000448_pre_disaster.png,train/masks/hurricane-florence_00000448_pre_disaster.png,train,hurricane-florence_00000448_pre_disaster,hurricane-florence,00000448,pre,8842,0,0,0,14,0,0,0
train/images/hurricane-florence_00000456_post_disaster.png,train/masks/hurricane-florence_00000456_post_disaster.png,train,hurricane-florence_00000456_post_disaster,hurricane-florence,00000456,post,1023,3326,230,0,2,3,1,0
train/images/hurricane-florence_00000456_pre_disaster.png,train/masks/hurricane-florence_00000456_pre_disaster.png,train,hurricane-florence_00000456_pre_disaster,hurricane-florence,00000456,pre,4579,0,0,0,6,0,0,0
train/images/hurricane-florence_00000466_post_disaster.png,train/masks/hurricane-florence_00000466_post_disaster.png,train,hurricane-florence_00000466_post_disaster,hurricane-florence,00000466,post,0,0,6012,0,0,0,4,0
train/images/hurricane-florence_00000466_pre_disaster.png,train/masks/hurricane-florence_00000466_pre_disaster.png,train,hurricane-florence_00000466_pre_disaster,hurricane-florence,00000466,pre,6012,0,0,0,4,0,0,0
train/images/hurricane-florence_00000468_post_disaster.png,train/masks/hurricane-florence_00000468_post_disaster.png,train,hurricane-florence_00000468_post_disaster,hurricane-florence,00000468,post,122,10704,1197,0,1,7,2,0
train/images/hurricane-florence_00000468_pre_disaster.png,train/masks/hurricane-florence_00000468_pre_disaster.png,train,hurricane-florence_00000468_pre_disaster,hurricane-florence,00000468,pre,12023,0,0,0,10,0,0,0
train/images/hurricane-florence_00000471_post_disaster.png,train/masks/hurricane-florence_00000471_post_disaster.png,train,hurricane-florence_00000471_post_disaster,hurricane-florence,00000471,post,0,0,2003,0,0,0,1,0
train/images/hurricane-florence_00000471_pre_disaster.png,train/masks/hurricane-florence_00000471_pre_disaster.png,train,hurricane-florence_00000471_pre_disaster,hurricane-florence,00000471,pre,2003,0,0,0,1,0,0,0
train/images/hurricane-florence_00000480_post_disaster.png,train/masks/hurricane-florence_00000480_post_disaster.png,train,hurricane-florence_00000480_post_disaster,hurricane-florence,00000480,post,0,0,7601,0,0,0,14,0
train/images/hurricane-florence_00000480_pre_disaster.png,train/masks/hurricane-florence_00000480_pre_disaster.png,train,hurricane-florence_00000480_pre_disaster,hurricane-florence,00000480,pre,7601,0,0,0,14,0,0,0
train/images/hurricane-florence_00000483_post_disaster.png,train/masks/hurricane-florence_00000483_post_disaster.png,train,hurricane-florence_00000483_post_disaster,hurricane-florence,00000483,post,5825,14264,0,0,9,3,0,0
train/images/hurricane-florence_00000483_pre_disaster.png,train/masks/hurricane-florence_00000483_pre_disaster.png,train,hurricane-florence_00000483_pre_disaster,hurricane-florence,00000483,pre,20089,0,0,0,12,0,0,0
train/images/hurricane-florence_00000488_post_disaster.png,train/masks/hurricane-florence_00000488_post_disaster.png,train,hurricane-florence_00000488_post_disaster,hurricane-florence,00000488,post,0,0,12742,0,0,0,23,0
train/images/hurricane-florence_00000488_pre_disaster.png,train/masks/hurricane-florence_00000488_pre_disaster.png,train,hurricane-florence_00000488_pre_disaster,hurricane-florence,00000488,pre,12742,0,0,0,23,0,0,0
train/images/hurricane-florence_00000491_post_disaster.png,train/masks/hurricane-florence_00000491_post_disaster.png,train,hurricane-florence_00000491_post_disaster,hurricane-florence,00000491,post,2085,17181,0,0,1,9,0,0
train/images/hurricane-florence_00000491_pre_disaster.png,train/masks/hurricane-florence_00000491_pre_disaster.png,train,hurricane-florence_00000491_pre_disaster,hurricane-florence,00000491,pre,19339,0,0,0,10,0,0,0
train/images/hurricane-florence_00000507_post_disaster.png,train/masks/hurricane-florence_00000507_post_disaster.png,train,hurricane-florence_00000507_post_disaster,hurricane-florence,00000507,post,0,0,3624,0,0,0,8,0
train/images/hurricane-florence_00000507_pre_disaster.png,train/masks/hurricane-florence_00000507_pre_disaster.png,train,hurricane-florence_00000507_pre_disaster,hurricane-florence,00000507,pre,3624,0,0,0,8,0,0,0
